id_kecamatan,nama_kecamatan,nama_kabupaten,tahun,jumlah_penduduk_jiwa,luas_hutan_ha,luas_kebun_ha,luas_semak_ha,luas_kering_ha,luas_sawah_ha,luas_tambang_ha,luas_terbangun_ha,luas_air_ha,total_pk_sawah_ton,total_pb_sawah_ton,total_e_sawah_mcal,yield_pk_sawah_ton_ha,yield_pb_sawah_ton_ha,yield_e_sawah_mcal_ha,total_pk_kering_ton,total_pb_kering_ton,total_e_kering_mcal,yield_pk_kering_ton_ha,yield_pb_kering_ton_ha,yield_e_kering_mcal_ha,energi_tersedia_mcal,kebutuhan_energi_mcal,gap_energi_mcal,rasio_energi_kebutuhan,delta_jumlah_penduduk_jiwa,pct_jumlah_penduduk_jiwa,delta_luas_sawah_ha,pct_luas_sawah_ha,delta_luas_kering_ha,pct_luas_kering_ha,delta_total_pk_sawah_ton,pct_total_pk_sawah_ton,delta_total_pb_sawah_ton,pct_total_pb_sawah_ton,delta_total_e_sawah_mcal,pct_total_e_sawah_mcal,delta_yield_pk_sawah_ton_ha,pct_yield_pk_sawah_ton_ha,delta_yield_pb_sawah_ton_ha,pct_yield_pb_sawah_ton_ha,delta_yield_e_sawah_mcal_ha,pct_yield_e_sawah_mcal_ha,delta_total_pk_kering_ton,pct_total_pk_kering_ton,delta_total_pb_kering_ton,pct_total_pb_kering_ton,delta_total_e_kering_mcal,pct_total_e_kering_mcal,delta_yield_pk_kering_ton_ha,pct_yield_pk_kering_ton_ha,delta_yield_pb_kering_ton_ha,pct_yield_pb_kering_ton_ha,delta_yield_e_kering_mcal_ha,pct_yield_e_kering_mcal_ha,delta_energi_tersedia_mcal,pct_energi_tersedia_mcal,delta_kebutuhan_energi_mcal,pct_kebutuhan_energi_mcal,delta_sawah_hurs,delta_kering_hurs,delta_sawah_mrso,delta_kering_mrso,delta_sawah_pr,delta_kering_pr,delta_sawah_tas,delta_kering_tas,indeks_k2_komposit,indeks_sfai,indeks_akses_informasi
30,Asinua,Konawe,2020,9005.1,30931.11,0.0,3694.59,2026.8,179.19,0.0,58.41,102.69,718.11,457.79,1634322.12,4.01,2.55,9120.61,21443.54,18156.25,39339140.0,10.58,8.96,19409.48,40973462.12,4141441.75,36832020.38,9.8935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214,0.214,0.383
31,Konawe,Konawe,2020,5050.74,0.0,16.29,496.35,1271.52,347.04,0.0,221.31,63.36,1390.77,886.62,3165216.25,4.01,2.55,9120.61,13452.68,11390.39,24679548.0,10.58,8.96,19409.48,27844764.25,2322835.0,25521929.25,11.9874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6418,0.6418,0.8033
32,Kapoiala,Konawe,2020,1389.31,215.01,1.62,1116.72,290.16,0.0,0.0,24.84,1874.43,0.0,0.0,0.0,0.0,0.0,0.0,3069.89,2599.28,5631856.0,10.58,8.96,19409.48,5631856.0,638945.19,4992910.81,8.8143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6249,0.6249,0.7796
33,Lalonggasumeeto,Konawe,2020,5119.84,36.18,0.0,2789.1,234.27,0.0,0.0,147.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2478.58,2098.61,4547060.0,10.58,8.96,19409.48,4547060.0,2354615.75,2192444.25,1.9311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5654,0.5654,0.8921
34,Onembute,Konawe,2020,9150.61,7021.44,181.98,3702.96,2193.93,1981.71,0.0,128.79,0.0,7941.74,5062.86,18074404.0,4.01,2.55,9120.61,23211.78,19653.41,42583052.0,10.58,8.96,19409.49,60657456.0,4208364.5,56449091.5,14.4135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3535,0.3535,0.4966
35,Padangguni,Konawe,2020,8505.04,15822.99,57.15,1122.39,2258.91,2067.48,0.0,526.14,0.0,8285.46,5281.98,18856678.0,4.01,2.55,9120.61,23899.27,20235.51,43844284.0,10.58,8.96,19409.49,62700962.0,3911467.0,58789495.0,16.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2424,0.2424,0.4054
36,Morosi,Konawe,2020,3209.07,5502.6,199.26,1763.91,1357.83,1005.57,692.64,188.46,1219.41,4029.84,2569.02,9171411.0,4.01,2.55,9120.61,14365.84,12163.56,26354780.0,10.58,8.96,19409.48,35526191.0,1475852.5,34050338.5,24.0716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4911,0.4911,0.6184
37,Anggalomoare,Konawe,2020,1578.02,0.0,12.6,1755.45,0.36,0.0,0.0,72.09,35.37,0.0,0.0,0.0,0.0,0.0,0.0,3.81,3.22,6987.41,10.58,8.96,19409.48,6987.41,725732.19,-718744.77,0.0096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6305,0.6305,0.871
38,Wonggeduku Barat,Konawe,2020,5214.68,0.0,0.0,296.82,724.41,2366.19,0.0,193.14,44.82,9482.55,6045.12,21581096.0,4.01,2.55,9120.61,7664.26,6489.33,14060425.0,10.58,8.96,19409.48,35641521.0,2398233.25,33243287.75,14.8616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5961,0.5961,0.6443
39,Tongauna Utara,Konawe,2020,6722.55,9738.0,896.4,1820.34,447.12,3776.04,0.0,195.84,8.1,15132.55,9647.0,34439788.0,4.01,2.55,9120.61,4730.53,4005.34,8678369.0,10.58,8.96,19409.49,43118157.0,3091702.75,40026454.25,13.9464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2745,0.2745,0.614
40,Napabalano,Muna,2020,10686.95,1958.67,32.31,271.8,4883.31,0.0,0.0,209.79,513.99,0.0,0.0,0.0,0.0,0.0,0.0,39164.14,33160.28,71848392.0,8.02,6.79,14713.05,71848392.0,4914926.5,66933465.5,14.6184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5029,0.5029,0.3268
41,Maligano,Muna,2020,4321.62,7429.23,0.0,277.92,3795.57,0.0,0.0,228.96,33.66,0.0,0.0,0.0,0.0,0.0,0.0,30440.47,25773.95,55844420.0,8.02,6.79,14713.05,55844420.0,1987514.88,53856905.12,28.0976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.434,0.434,0.4539
42,Wakorumba Selatan,Muna,2020,2880.32,5779.26,0.0,2363.94,1136.97,0.0,0.0,120.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9118.5,7720.63,16728298.0,8.02,6.79,14713.05,16728298.0,1324661.25,15403636.75,12.6284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5047,0.5047,0.4196
43,Lasalepa,Muna,2020,15857.36,642.78,10.35,531.0,8371.53,0.0,0.0,276.57,96.93,0.0,0.0,0.0,0.0,0.0,0.0,67139.67,56847.15,123170736.0,8.02,6.79,14713.05,123170736.0,7292801.5,115877934.5,16.8894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5526,0.5526,0.3229
44,Batalaiworu,Muna,2020,10361.82,23.13,0.0,129.33,1244.34,0.0,0.0,443.25,171.27,0.0,0.0,0.0,0.0,0.0,0.0,9979.61,8449.73,18308038.0,8.02,6.79,14713.05,18308038.0,4765400.0,13542638.0,3.8419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707,0.707,0.3286
45,Katobu,Muna,2020,13949.12,0.0,0.0,146.7,205.83,0.0,0.0,423.45,91.08,0.0,0.0,0.0,0.0,0.0,0.0,1650.76,1397.7,3028387.0,8.02,6.79,14713.05,3028387.0,6415202.0,-3386815.0,0.4721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8435,0.8435,0.3344
46,Duruka,Muna,2020,6323.39,22.14,0.0,423.18,734.4,0.0,0.0,143.37,23.49,0.0,0.0,0.0,0.0,0.0,0.0,5889.89,4986.97,10805266.0,8.02,6.79,14713.05,10805266.0,2908127.5,7897138.5,3.7155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142,0.7142,0.3454
47,Lohia,Muna,2020,11233.53,2521.62,0.0,4024.44,1678.05,0.0,0.0,177.12,22.14,0.0,0.0,0.0,0.0,0.0,0.0,13457.96,11394.86,24689236.0,8.02,6.79,14713.05,24689236.0,5166302.5,19522933.5,4.7789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4811,0.4811,0.3571
48,Watopute,Muna,2020,12923.49,32.4,229.5,925.38,8838.63,0.0,0.0,342.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70885.8,60019.02,130043232.0,8.02,6.79,14713.05,130043232.0,5943514.0,124099718.0,21.8799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4451,0.4451,0.3489
49,Kontunaga,Muna,2020,6394.85,0.0,21.6,1201.32,2770.2,0.0,0.0,168.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22217.0,18811.13,40758096.0,8.02,6.79,14713.05,40758096.0,2940992.25,37817103.75,13.8586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5722,0.5722,0.3593
50,Kabangka,Muna,2020,11792.37,770.49,0.0,350.19,6363.27,82.89,0.0,531.9,281.7,259.57,165.47,590745.19,3.13,2.0,7126.86,51033.42,43210.0,93623120.0,8.02,6.79,14713.05,94213865.19,5423311.5,88790553.69,17.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5517,0.5517,0.7346
51,Kabawo,Muna,2020,14865.3,2167.29,0.0,1888.65,10286.37,70.83,26.64,340.11,1030.05,221.8,141.4,504795.34,3.13,2.0,7126.86,82496.68,69849.92,151343888.0,8.02,6.79,14713.05,151848683.34,6836553.0,145012130.34,22.2113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.501,0.501,0.5344
52,Parigi,Muna,2020,15853.71,1622.61,0.0,3104.55,7252.02,73.35,0.0,359.91,906.66,229.69,146.43,522754.97,3.13,2.0,7126.86,58161.2,49245.08,106699336.0,8.02,6.79,14713.05,107222090.97,7291120.0,99930970.97,14.7058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5259,0.5259,0.5444
53,Bone,Muna,2020,10829.42,786.96,0.0,3685.5,6784.56,0.0,0.0,44.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54412.16,46070.78,99821592.0,8.02,6.79,14713.05,99821592.0,4980450.0,94841142.0,20.0427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5334,0.5334,0.5586
54,Tongkuno,Muna,2020,30784.07,11028.96,0.0,13829.22,10108.89,0.0,0.0,398.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81073.32,68644.77,148732640.0,8.02,6.79,14713.05,148732640.0,14157596.0,134575044.0,10.5055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4247,0.4247,0.5103
55,Pasir Putih,Muna,2020,3355.33,5553.99,0.0,2572.74,1827.9,0.0,0.0,66.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14659.76,12412.42,26893988.0,8.02,6.79,14713.05,26893988.0,1543115.25,25350872.75,17.4284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5055,0.5055,0.4187
56,Kontu Kowuna,Muna,2020,3825.0,46.26,0.0,108.63,3131.28,0.0,0.0,289.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25112.86,21263.06,46070684.0,8.02,6.79,14713.05,46070684.0,1759118.5,44311565.5,26.1896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5272,0.5272,0.5562
57,Marobo,Muna,2020,7257.58,668.52,0.0,1069.47,2413.62,0.0,0.0,47.16,33.21,0.0,0.0,0.0,0.0,0.0,0.0,19357.23,16389.77,35511716.0,8.02,6.79,14713.05,35511716.0,3337763.25,32173952.75,10.6394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.619,0.619,0.5149
58,Tongkuno Selatan,Muna,2020,7953.85,0.0,0.0,1943.91,2763.45,0.0,0.0,99.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22162.87,18765.3,40658780.0,8.02,6.79,14713.05,40658780.0,3657977.0,37000803.0,11.1151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4757,0.4757,0.6339
59,Pasi Kolaga,Muna,2020,1351.94,67.86,0.0,63.63,1456.83,0.0,0.0,70.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11683.78,9892.65,21434414.0,8.02,6.79,14713.05,21434414.0,621754.94,20812659.06,34.4741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5239,0.5239,0.4472
60,Batukara,Muna,2020,2474.61,5733.63,0.0,310.23,2143.71,0.0,0.0,87.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17192.55,14556.93,31540516.0,8.02,6.79,14713.05,31540516.0,1138071.25,30402444.75,27.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4668,0.4668,0.4626
61,Towea,Muna,2020,4359.28,1463.67,0.0,596.43,692.19,0.0,0.0,16.11,10.8,0.0,0.0,0.0,0.0,0.0,0.0,5551.36,4700.34,10184227.0,8.02,6.79,14713.05,10184227.0,2004831.5,8179395.5,5.0798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3255,0.3255,0.3745
62,Pasarwajo,Buton,2020,42151.65,18321.3,0.0,6409.26,7332.3,0.0,0.0,942.03,8.73,0.0,0.0,0.0,0.0,0.0,0.0,137187.33,116156.51,251676320.0,18.71,15.84,34324.33,251676320.0,19385546.0,232290774.0,12.9827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3361,0.3361,0.558
63,Kapontori,Buton,2020,33649.2,35671.77,0.0,5348.52,4995.81,492.12,105.84,242.1,10.17,1380.88,880.31,3142721.25,2.81,1.79,6386.09,93471.61,79142.41,171477920.0,18.71,15.84,34324.35,174620641.25,15475267.0,159145374.25,11.2839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3808,0.3808,0.4812
64,Lasalimu,Buton,2020,23696.09,19154.43,33.12,4338.54,7663.05,129.96,0.0,127.26,96.57,364.67,232.48,829935.81,2.81,1.79,6386.09,143375.64,121396.18,263029136.0,18.71,15.84,34324.34,263859071.81,10897833.0,252961238.81,24.2121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4918,0.4918,0.2938
65,Lasalimu Selatan,Buton,2020,7010.94,4351.77,0.0,2320.47,7363.71,227.07,0.0,412.92,22.95,637.16,406.19,1450089.0,2.81,1.79,6386.09,137775.02,116654.11,252754448.0,18.71,15.84,34324.33,254204537.0,3224331.75,250980205.25,78.8394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4696,0.4696,0.2024
66,Siotapina,Buton,2020,12032.11,14960.16,0.0,3895.83,5625.81,0.0,0.0,397.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105258.89,89122.71,193102192.0,18.71,15.84,34324.34,193102192.0,5533566.5,187568625.5,34.8965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3206,0.3206,0.2566
67,Wolowa,Buton,2020,6448.71,6284.61,0.0,1325.25,1667.34,0.0,0.0,157.14,19.71,0.0,0.0,0.0,0.0,0.0,0.0,31195.94,26413.6,57230340.0,18.71,15.84,34324.34,57230340.0,2965764.25,54264575.75,19.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853,0.2853,0.3615
68,Wabula,Buton,2020,5020.86,2628.27,0.0,3400.02,244.62,0.0,0.0,66.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4576.84,3875.21,8396418.0,18.71,15.84,34324.33,8396418.0,2309091.25,6087326.75,3.6362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3184,0.3184,0.4612
69,Tinanggea,Konawe Selatan,2020,31712.99,5121.27,602.37,7524.72,14343.75,770.4,680.85,794.16,3670.56,2470.22,1574.77,5621916.0,3.21,2.04,7297.4,274539.34,232452.5,503654880.0,19.14,16.21,35113.19,509276796.0,14584807.0,494691989.0,34.9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4312,0.4312,0.6065
70,Angata,Konawe Selatan,2020,18135.91,2450.88,69.75,14820.3,5038.56,4542.66,0.0,783.63,0.0,14565.65,9285.6,33149604.0,3.21,2.04,7297.4,96438.05,81654.09,176919904.0,19.14,16.21,35113.19,210069508.0,8340710.0,201728798.0,25.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396,0.396,0.3827
