id_kecamatan,nama_kecamatan,nama_kabupaten,tahun,delta_sawah_hurs,delta_kering_hurs,delta_sawah_mrso,delta_kering_mrso,delta_sawah_pr,delta_kering_pr,delta_sawah_tas,delta_kering_tas
81,Benua,Konawe Selatan,2040,0.0,-2.0969,0.0,-0.0006,0.0,-11.1495,0.0,0.5996
82,Palangga Selatan,Konawe Selatan,2040,-0.6589,-0.188,0.0094,-0.0027,-35.9316,-18.3068,0.3994,0.3554
83,Mowila,Konawe Selatan,2040,-2.6355,-2.4547,-0.0025,-0.0023,-24.3886,-24.842,0.6476,0.633
84,Moramo Utara,Konawe Selatan,2040,-1.7077,-1.3477,-0.0023,-0.0017,-23.2103,-20.8121,0.5201,0.4943
85,Buke,Konawe Selatan,2040,0.0,-1.8918,0.0,-0.0019,0.0,-17.5876,0.0,0.5691
86,Wolasi,Konawe Selatan,2040,0.0,-1.2949,0.0,-0.0016,0.0,-21.3669,0.0,0.4812
87,Laeya,Konawe Selatan,2040,-0.4026,-0.4556,0.006,-0.0031,-17.7962,-21.6547,0.3544,0.3864
88,Baito,Konawe Selatan,2040,-1.5811,-1.5342,-0.0008,-0.004,-20.6419,-21.3084,0.5204,0.5294
89,Basala,Konawe Selatan,2040,-1.7679,-2.0062,0.0016,-0.0012,-2.6001,-5.301,0.5636,0.6018
90,Ranomeeto Barat,Konawe Selatan,2040,0.0,-2.4666,0.0,-0.0056,0.0,-40.5022,0.0,0.5722
91,Kolono Timur,Konawe Selatan,2040,0.0,-0.2076,0.0,-0.0034,0.0,-18.6448,0.0,0.3414
92,Sabulakoa,Konawe Selatan,2040,-2.7433,-2.6985,-0.0036,-0.0032,-29.6068,-29.4948,0.62,0.6219
93,Andoolo Barat,Konawe Selatan,2040,0.0,-1.6861,0.0,0.0003,0.0,-9.3148,0.0,0.5474
94,Poleang,Bombana,2040,0.0,-0.151,0.0,0.0033,0.0,-6.0328,0.0,0.3624
95,Poleang Timur,Bombana,2040,0.0065,-0.3919,0.0059,0.0007,5.4601,0.7073,0.3756,0.2739
96,Rarowatu,Bombana,2040,-0.1604,-0.21,0.0057,0.0016,6.4368,3.0836,0.3591,0.3869
97,Rumbia,Bombana,2040,-0.1389,-0.2975,-0.0039,0.0039,1.2288,-0.9996,0.3301,0.4454
98,Kabaena,Bombana,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Kabaena Timur,Bombana,2040,0.0,-0.3443,0.0,-0.0078,0.0,-19.7364,0.0,0.3818
100,Poleang Barat,Bombana,2040,0.0,-0.4877,0.0,0.0042,0.0,-5.8238,0.0,0.4042
101,Mata Oleo,Bombana,2040,0.0527,0.0756,0.0018,0.0001,-0.4732,0.5311,0.2872,0.3378
102,Rarowatu Utara,Bombana,2040,-0.5041,-1.1276,-0.0033,-0.0087,1.3976,-4.4627,0.4485,0.4649
103,Poleang Utara,Bombana,2040,-0.134,-0.1737,0.0046,0.0042,4.8382,5.0716,0.3683,0.3884
104,Poleang Selatan,Bombana,2040,0.1518,0.016,0.0027,0.0053,-1.252,0.9764,0.4731,0.3331
105,Poleang Tenggara,Bombana,2040,0.0,0.0915,0.0,0.0025,0.0,1.9533,0.0,0.3198
106,Kabaena Selatan,Bombana,2040,0.0,-0.1347,0.0,0.0108,0.0,-33.3222,0.0,0.1658
107,Kabaena Barat,Bombana,2040,0.0,-0.0595,0.0,-0.004,0.0,-27.6727,0.0,0.3182
108,Kabaena Utara,Bombana,2040,-0.0084,-0.1547,-0.0025,-0.0074,-27.1001,-22.9235,0.3354,0.2476
109,Kabaena Tengah,Bombana,2040,0.0,-0.3007,0.0,-0.0097,0.0,-18.6361,0.0,0.385
110,Kep. Masaloka Raya,Bombana,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,Rumbia Tengah,Bombana,2040,0.0,-0.0795,0.0,-0.0008,0.0,-1.1765,0.0,0.3489
112,Poleang Tengah,Bombana,2040,0.0,-0.1393,0.0,0.0034,0.0,-1.4658,0.0,0.3728
113,Tontonunu,Bombana,2040,0.0,-0.166,0.0,0.0037,0.0,4.3687,0.0,0.3651
114,Lantari Jaya,Bombana,2040,-0.6532,-1.2591,0.0031,-0.0084,4.1754,-3.1263,0.5046,0.498
115,Mata Usu,Bombana,2040,0.0,-1.1283,0.0,0.0055,0.0,7.9323,0.0,0.4844
116,Wangi-Wangi,Wakatobi,2040,0.0,-0.199,0.0,-0.0018,0.0,-34.1669,0.0,0.3428
117,Kaledupa,Wakatobi,2040,0.0,0.3283,0.0,-0.0003,0.0,-43.4947,0.0,0.2547
118,Tomia,Wakatobi,2040,0.0,0.5701,0.0,-0.0,0.0,-47.9679,0.0,0.1751
119,Binongko,Wakatobi,2040,0.0,0.3566,0.0,0.0,0.0,-60.0951,0.0,0.2285
120,Wangi Wangi Selatan,Wakatobi,2040,0.0,-0.0802,0.0,-0.0011,0.0,-36.5355,0.0,0.3241
121,Kaledupa Selatan,Wakatobi,2040,0.0,0.3973,0.0,-0.0,0.0,-46.7284,0.0,0.2427
122,Tomia Timur,Wakatobi,2040,0.0,0.3925,0.0,-0.0,0.0,-54.8273,0.0,0.231
123,Togo Binongko,Wakatobi,2040,0.0,0.35,0.0,0.0,0.0,-61.5359,0.0,0.2292
124,Lasusua,Kolaka Utara,2040,0.0,0.391,0.0,0.0006,0.0,112.7022,0.0,0.2661
125,Pakue,Kolaka Utara,2040,0.0,0.1841,0.0,0.0007,0.0,-9.5957,0.0,0.279
126,Batu Putih,Kolaka Utara,2040,0.1427,0.0849,0.001,0.0009,-6.6311,-5.7578,0.2562,0.2063
127,Rante Angin,Kolaka Utara,2040,0.427,0.3673,0.0004,0.0004,69.3529,73.9391,0.2742,0.2804
128,Kodeoha,Kolaka Utara,2040,0.342,0.2383,0.0003,0.0008,56.0224,81.5268,0.2463,0.3181
129,Ngapa,Kolaka Utara,2040,0.0,0.2159,0.0,0.0012,0.0,60.92,0.0,0.4435
130,Wawo,Kolaka Utara,2040,0.4488,0.3439,0.0,0.0005,54.9354,68.1916,0.2388,0.3554
131,Lambai,Kolaka Utara,2040,0.0,0.367,0.0,0.0002,0.0,85.8766,0.0,0.2231
132,Watunohu,Kolaka Utara,2040,0.0,0.2485,0.0,0.0004,0.0,30.4753,0.0,0.2787
133,Pakue Tengah,Kolaka Utara,2040,0.0,0.1406,0.0,0.0008,0.0,-6.4667,0.0,0.232
134,Pakue Utara,Kolaka Utara,2040,0.1713,0.0766,0.0008,0.001,-9.2494,-1.9691,0.2622,0.1529
135,Porehu,Kolaka Utara,2040,0.0,-0.2097,0.0,0.0027,0.0,-8.0422,0.0,0.3594
136,Katoi,Kolaka Utara,2040,0.0,0.4021,0.0,0.0,0.0,105.2322,0.0,0.2087
137,Tiwu,Kolaka Utara,2040,0.0,0.0499,0.0,-0.0003,0.0,43.8611,0.0,-0.1256
138,Tolala,Kolaka Utara,2040,0.0,-0.1753,0.0,0.0003,0.0,-15.8423,0.0,0.3622
139,Asera,Konawe Utara,2040,0.0,-1.2412,0.0,-0.0014,0.0,-19.6777,0.0,0.3775
140,Wiwirano,Konawe Utara,2040,-0.6044,-1.1109,-0.0044,-0.0075,-8.949,-7.5327,0.396,0.519
141,Langgikima,Konawe Utara,2040,0.0,0.5642,0.0,0.0021,0.0,-5.5746,0.0,0.203
142,Molawe,Konawe Utara,2040,0.0,-0.9049,0.0,-0.0027,0.0,-22.0666,0.0,0.3759
143,Lasolo,Konawe Utara,2040,0.0,-1.6128,0.0,-0.0074,0.0,-23.8665,0.0,0.4942
144,Lembo,Konawe Utara,2040,0.0,-1.5115,0.0,-0.0075,0.0,-26.065,0.0,0.5014
145,Sawa,Konawe Utara,2040,-1.2139,-1.1013,-0.0052,0.0015,-25.2402,-23.4831,0.4509,0.425
146,Oheo,Konawe Utara,2040,-1.1679,-1.0164,-0.0053,-0.0057,-22.1515,-20.0169,0.4597,0.3856
147,Andowia,Konawe Utara,2040,0.0,-1.1626,0.0,-0.018,0.0,-30.3917,0.0,0.4597
148,Motui,Konawe Utara,2040,-1.8212,-1.5701,-0.0025,-0.0047,-28.9676,-28.787,0.5319,0.4866
149,Wawolesea,Konawe Utara,2040,0.0,-1.4782,0.0,-0.0074,0.0,-25.3001,0.0,0.4833
150,Lasolo Kepulauan,Konawe Utara,2040,0.0,0.6022,0.0,-0.0017,0.0,-16.8445,0.0,0.2603
151,Landawe,Konawe Utara,2040,-0.5766,0.0457,-0.004,-0.0003,-9.6283,0.0215,0.3487,0.1553
152,Kulisusu,Buton Utara,2040,0.0,-0.4796,0.0,-0.0002,0.0,-21.6905,0.0,0.388
153,Kambowa,Buton Utara,2040,0.0,-0.6302,0.0,-0.0001,0.0,-21.9474,0.0,0.433
154,Bonegunu,Buton Utara,2040,0.0,-0.9499,0.0,0.0045,0.0,-22.5663,0.0,0.4425
155,Kulisusu Barat,Buton Utara,2040,-1.0417,-0.9364,0.0014,-0.0042,-21.7591,-21.2501,0.4572,0.46
156,Kulisusu Utara,Buton Utara,2040,0.0,-0.3345,0.0,-0.008,0.0,-15.5979,0.0,0.4199
157,Wakorumba Utara,Buton Utara,2040,0.0,-0.9422,0.0,-0.001,0.0,-21.7,0.0,0.5106
158,Tirawuta,Kolaka Timur,2040,-2.1247,-1.8519,0.0005,0.001,-6.8111,-5.205,0.6315,0.587
159,Loea,Kolaka Timur,2040,-2.1044,-1.7944,0.0013,0.0022,-5.3232,-4.0198,0.7091,0.5949
160,Ladongi,Kolaka Timur,2040,-2.2666,-1.9075,0.0016,0.0027,-6.6684,-4.8041,0.6256,0.6123
161,Poli Polia,Kolaka Timur,2040,-2.114,-2.0007,0.0023,0.003,-4.5316,-4.5662,0.6279,0.603
162,Lambandia,Kolaka Timur,2040,-1.9348,-1.9224,0.0013,0.0019,-1.1724,-1.4123,0.5951,0.6012
163,Lalolae,Kolaka Timur,2040,-0.9412,-0.8969,0.0035,0.0035,3.6081,3.9579,0.4873,0.502
164,Mowewe,Kolaka Timur,2040,-0.4136,-0.374,0.0032,0.0034,9.1175,9.9669,0.4858,0.4084
165,Uluiwoi,Kolaka Timur,2040,0.0,-0.6844,0.0,0.0002,0.0,-1.677,0.0,0.4351
166,Tinondo,Kolaka Timur,2040,-1.0099,-0.7246,0.0017,0.002,-2.9612,2.3868,0.7824,0.4674
167,Aere,Kolaka Timur,2040,0.0,-1.7889,0.0,0.004,0.0,-0.6111,0.0,0.6008
168,Ueesi,Kolaka Timur,2040,0.0,0.0421,0.0,0.0025,0.0,13.7104,0.0,0.266
169,Dangia,Kolaka Timur,2040,-2.3324,-2.3289,0.0041,0.0017,-7.112,-4.5669,0.653,0.6338
170,Wawonii Barat,Konawe Kepulauan,2040,0.0,0.5849,0.0,-0.0003,0.0,-1.5012,0.0,0.2191
171,Wawonii Utara,Konawe Kepulauan,2040,0.0,0.5746,0.0,0.0012,0.0,4.9921,0.0,0.2402
172,Wawonii Timur Laut,Konawe Kepulauan,2040,0.0,0.5197,0.0,0.0003,0.0,9.3999,0.0,0.2511
173,Wawonii Timur,Konawe Kepulauan,2040,0.0,0.5206,0.0,0.0007,0.0,11.157,0.0,0.2524
174,Wawonii Tenggara,Konawe Kepulauan,2040,0.0,0.6571,0.0,-0.0074,0.0,14.6082,0.0,0.2357
175,Wawonii Selatan,Konawe Kepulauan,2040,0.0,0.4054,0.0,-0.0006,0.0,-1.329,0.0,0.2685
176,Wawonii Tengah,Konawe Kepulauan,2040,0.0,0.4694,0.0,-0.0032,0.0,-2.4667,0.0,0.2352
177,Sawerigadi,Muna Barat,2040,-0.932,-0.898,0.0014,0.001,-12.134,-13.283,0.4591,0.4546
178,Barangka,Muna Barat,2040,0.0,-1.2011,0.0,0.0005,0.0,-13.9704,0.0,0.5034
179,Lawa,Muna Barat,2040,0.0,-1.108,0.0,-0.0048,0.0,-12.8491,0.0,0.5189
180,Wadaga,Muna Barat,2040,0.0,-1.1065,0.0,0.0004,0.0,-15.9528,0.0,0.5143
181,Tiworo Selatan,Muna Barat,2040,-0.7679,-0.7819,0.0,-0.0002,-11.2101,-11.2511,0.4506,0.4456
182,Maginti,Muna Barat,2040,0.0,-0.6042,0.0,-0.0012,0.0,-10.7015,0.0,0.4177
183,Tiworo Tengah,Muna Barat,2040,0.0,-0.5389,0.0,-0.0004,0.0,-11.4579,0.0,0.412
184,Tiworo Utara,Muna Barat,2040,0.0,-0.372,0.0,0.0,0.0,-12.0185,0.0,0.3842
185,Tiworo Kepulauan,Muna Barat,2040,0.0,-0.6543,0.0,0.001,0.0,-12.6163,0.0,0.4188
186,Kusambi,Muna Barat,2040,0.0,-0.7962,0.0,-0.0003,0.0,-14.8616,0.0,0.4424
187,Napano Kusambi,Muna Barat,2040,0.0,-0.602,0.0,0.0008,0.0,-15.8759,0.0,0.4193
188,Lakudo,Buton Tengah,2040,0.0,-0.4614,0.0,0.0013,0.0,-14.8219,0.0,0.6159
189,Mawasangka Timur,Buton Tengah,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,Mawasangka Tengah,Buton Tengah,2040,0.0,0.0814,0.0,-0.001,0.0,-39.2603,0.0,0.2972
191,Mawasangka,Buton Tengah,2040,0.0,-0.0052,0.0,0.0045,0.0,-18.6375,0.0,0.3226
192,Talaga Raya,Buton Tengah,2040,0.0,0.0996,0.0,0.0057,0.0,-37.6291,0.0,0.2359
193,Gu,Buton Tengah,2040,0.0,-0.3322,0.0,-0.0003,0.0,-23.3072,0.0,0.3684
194,Sangia Wambulu,Buton Tengah,2040,0.0,-0.6237,0.0,-0.0118,0.0,-5.7733,0.0,0.4892
195,Batauga,Buton Selatan,2040,0.0,0.2772,0.0,0.0008,0.0,-26.2929,0.0,0.321
196,Sampolawa,Buton Selatan,2040,0.0,0.2143,0.0,-0.0001,0.0,-16.0206,0.0,0.2985
197,Lapandewa,Buton Selatan,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,Batu Atas,Buton Selatan,2040,0.0,0.35,0.0,0.0,0.0,-91.3162,0.0,0.2918
199,Siompu Barat,Buton Selatan,2040,0.0,0.588,0.0,0.0005,0.0,-67.0467,0.0,0.2359
200,Siompu,Buton Selatan,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,Kadatua,Buton Selatan,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,Mandonga,Kota Kendari,2040,0.0,-1.9297,0.0,0.0003,0.0,-25.1452,0.0,0.5847
203,Kendari,Kota Kendari,2040,0.0,-1.0444,0.0,-0.0017,0.0,-22.612,0.0,0.4388
204,Baruga,Kota Kendari,2040,-1.8036,-1.8631,-0.0033,-0.0035,-26.1973,-27.6906,0.539,0.5531
205,Poasia,Kota Kendari,2040,0.0,-1.4639,0.0,-0.0026,0.0,-23.598,0.0,0.4919
206,Kendari Barat,Kota Kendari,2040,0.0,-1.4352,0.0,-0.002,0.0,-23.519,0.0,0.4877
207,Abeli,Kota Kendari,2040,0.0,-1.3062,0.0,-0.0022,0.0,-22.8179,0.0,0.4741
208,Wua-Wua,Kota Kendari,2040,0.0,-1.7608,0.0,-0.0,0.0,-18.3503,0.0,0.4888
209,Kadia,Kota Kendari,2040,0.0,-2.2323,0.0,-0.0038,0.0,-31.6959,0.0,0.608
210,Puuwatu,Kota Kendari,2040,0.0,-2.7345,0.0,-0.0045,0.0,-40.3382,0.0,0.7971
211,Kambu,Kota Kendari,2040,0.0,-1.6515,0.0,-0.0029,0.0,-25.227,0.0,0.5246
212,Nambo,Kota Kendari,2040,0.0,-1.1358,0.0,-0.002,0.0,-22.1586,0.0,0.4508
213,Betoambari,Kota Bau Bau,2040,0.0,0.0339,0.0,0.001,0.0,-17.757,0.0,0.3363
214,Wolio,Kota Bau Bau,2040,0.0,-0.1296,0.0,0.0015,0.0,-14.8258,0.0,0.4351
215,Sorawolio,Kota Bau Bau,2040,0.0,-0.1841,0.0,0.0017,0.0,-10.2017,0.0,0.3873
216,Bungi,Kota Bau Bau,2040,-0.6726,-0.605,0.0018,0.0036,-7.8983,-7.4652,0.4285,0.4164
217,Kokalukuna,Kota Bau Bau,2040,0.0,-0.2306,0.0,0.0008,0.0,-4.9544,0.0,0.3329
218,Murhum,Kota Bau Bau,2040,0.0,-0.0305,0.0,0.0011,0.0,-15.922,0.0,0.3287
219,Lea-Lea,Kota Bau Bau,2040,-0.7935,-0.7342,0.0021,0.0033,-8.7719,-9.8747,0.4474,0.4166
220,Batupoaro,Kota Bau Bau,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Wundulako,Kolaka,2045,0.3334,0.5338,0.0019,0.0033,18.5614,22.4049,0.5676,0.5863
1,Kolaka,Kolaka,2045,0.5598,0.6971,0.0028,0.0034,22.6271,26.8122,0.5631,0.5806
2,Pomalaa,Kolaka,2045,0.4641,0.5897,0.0029,0.0047,4.0624,13.6179,0.5236,0.4174
3,Watubangga,Kolaka,2045,0.1852,0.437,0.0002,0.0037,6.1293,12.9367,0.6233,0.5596
4,Wolo,Kolaka,2045,0.9641,0.6022,0.0043,0.0023,69.9442,73.3965,0.4987,0.5934
5,Baula,Kolaka,2045,0.2979,0.3556,0.0017,0.0039,13.9831,15.5471,0.6117,0.6105
6,Latambaga,Kolaka,2045,0.0,0.9078,0.0,0.0045,0.0,31.1518,0.0,0.5825
7,Tanggetada,Kolaka,2045,0.3184,0.1814,-0.002,-0.0006,0.5012,5.4107,0.4082,0.6296
8,Samaturu,Kolaka,2045,0.8751,0.8353,0.0019,0.0027,24.0283,30.8581,0.5183,0.5638
9,Toari,Kolaka,2045,0.0,0.5208,0.0,0.0034,0.0,14.9847,0.0,0.5398
10,Polinggona,Kolaka,2045,0.0,0.1338,0.0,0.0007,0.0,5.9936,0.0,0.6173
11,Iwoimendaa,Kolaka,2045,0.9269,0.7556,0.0029,0.0016,85.1541,83.055,0.38,0.5555
12,Lambuya,Konawe,2045,-0.5846,-0.5111,-0.0004,0.0005,-7.5581,-2.5983,0.6811,0.6866
13,Unaaha,Konawe,2045,-0.3334,-0.3249,-0.0022,-0.0011,-15.7882,-11.4688,0.6298,0.6504
14,Wawotobi,Konawe,2045,-0.6779,-0.6565,-0.0028,-0.0022,-19.3969,-16.8718,0.6659,0.6831
15,Pondidaha,Konawe,2045,-1.0434,-1.0289,-0.0023,-0.0022,-22.5643,-23.1346,0.7108,0.7259
16,Sampara,Konawe,2045,0.0,-0.7019,0.0,-0.0016,0.0,-17.652,0.0,0.6845
17,Abuki,Konawe,2045,0.3707,0.2779,-0.0008,-0.001,-14.7049,-13.9714,0.5712,0.5998
18,Soropia,Konawe,2045,0.0,0.4637,0.0,-0.0009,0.0,-1.1189,0.0,0.4278
19,Tongauna,Konawe,2045,-0.1511,-0.0979,-0.0014,-0.0007,-13.8373,-11.7463,0.6435,0.6749
20,Latoma,Konawe,2045,0.0,0.6387,0.0,0.0006,0.0,22.7423,0.0,0.5411
21,Puriala,Konawe,2045,-0.6153,-0.589,-0.0012,-0.0006,-10.0794,-6.3933,0.7051,0.6946
22,Uepai,Konawe,2045,-0.4248,-0.2581,0.0002,0.0003,-4.2215,-5.1573,0.6801,0.683
23,Wonggeduku,Konawe,2045,-0.9345,-1.0046,-0.0015,-0.0018,-15.492,-18.0699,0.7016,0.7016
24,Besulutu,Konawe,2045,0.0,-0.8917,0.0,-0.0021,0.0,-21.8212,0.0,0.7015
25,Bondoala,Konawe,2045,0.0,-0.7002,0.0,-0.0025,0.0,-18.7325,0.0,0.646
26,Routa,Konawe,2045,0.0,-0.0039,0.0,0.0001,0.0,-7.0828,0.0,0.527
27,Anggaberi,Konawe,2045,-0.4375,-0.349,-0.0025,-0.0012,-17.219,-13.2878,0.6415,0.7181
28,Meluhu,Konawe,2045,-0.8581,-0.8312,-0.0035,-0.0039,-23.5132,-25.6868,0.6902,0.6726
29,Amonggedo,Konawe,2045,-0.9728,-0.9947,-0.0013,-0.0036,-9.9998,-27.7187,0.7547,0.6744
30,Asinua,Konawe,2045,0.0,0.6704,0.0,-0.0006,0.0,-9.6976,0.0,0.6531
31,Konawe,Konawe,2045,-0.6714,-0.5875,-0.0005,-0.0011,-8.1128,-10.9752,0.6962,0.6778
32,Kapoiala,Konawe,2045,0.0,-0.0381,0.0,-0.0041,0.0,-8.0246,0.0,0.5429
33,Lalonggasumeeto,Konawe,2045,0.0,0.3249,0.0,0.0067,0.0,5.8327,0.0,0.554
34,Onembute,Konawe,2045,-0.3055,-0.3194,0.001,0.0008,1.0891,1.4497,0.6527,0.7004
35,Padangguni,Konawe,2045,0.4829,0.443,-0.0004,-0.0018,-10.9135,-16.0692,0.5739,0.596
36,Morosi,Konawe,2045,-0.3988,-0.5405,-0.002,-0.0019,-14.3335,-15.186,0.5827,0.6093
37,Anggalomoare,Konawe,2045,0.0,-0.3026,0.0,-0.0011,0.0,-8.144,0.0,0.5572
38,Wonggeduku Barat,Konawe,2045,-0.8195,-0.7867,-0.0013,-0.0009,-13.5047,-11.5926,0.6966,0.7002
39,Tongauna Utara,Konawe,2045,-0.0487,-0.0605,-0.002,-0.0018,-18.17,-14.3693,0.6055,0.7664
40,Napabalano,Muna,2045,0.0,0.2658,0.0,0.0014,0.0,9.0899,0.0,0.526
41,Maligano,Muna,2045,0.0,-0.3603,0.0,0.0016,0.0,7.3342,0.0,0.6228
42,Wakorumba Selatan,Muna,2045,0.0,0.0965,0.0,-0.0009,0.0,7.64,0.0,0.5747
43,Lasalepa,Muna,2045,0.0,-0.0018,0.0,0.0018,0.0,7.0299,0.0,0.5875
44,Batalaiworu,Muna,2045,0.0,-0.1556,0.0,0.0012,0.0,6.8206,0.0,0.6213
45,Katobu,Muna,2045,0.0,-0.2201,0.0,0.0017,0.0,6.2394,0.0,0.6363
46,Duruka,Muna,2045,0.0,-0.2618,0.0,-0.0018,0.0,5.1537,0.0,0.6474
47,Lohia,Muna,2045,0.0,-0.0373,0.0,0.0005,0.0,7.3245,0.0,0.6062
48,Watopute,Muna,2045,0.0,-0.0674,0.0,0.0046,0.0,5.9665,0.0,0.6092
49,Kontunaga,Muna,2045,0.0,-0.2273,0.0,0.0025,0.0,6.1516,0.0,0.6319
50,Kabangka,Muna,2045,0.0,0.3427,0.0,0.0016,0.0,8.9892,0.0,0.5547
51,Kabawo,Muna,2045,0.0,0.393,0.0,0.0007,0.0,7.9943,0.0,0.562
52,Parigi,Muna,2045,0.0,0.5463,0.0,0.0005,0.0,8.2994,0.0,0.5328
53,Bone,Muna,2045,0.0,0.6801,0.0,0.0006,0.0,8.4608,0.0,0.5077
54,Tongkuno,Muna,2045,0.0,0.4955,0.0,0.001,0.0,10.0658,0.0,0.5259
55,Pasir Putih,Muna,2045,0.0,0.5483,0.0,-0.0007,0.0,9.7777,0.0,0.4889
56,Kontu Kowuna,Muna,2045,0.0,0.3065,0.0,0.0022,0.0,9.3711,0.0,0.5579
57,Marobo,Muna,2045,0.0,0.689,0.0,-0.0008,0.0,8.735,0.0,0.5098
58,Tongkuno Selatan,Muna,2045,0.0,0.615,0.0,0.0008,0.0,11.1868,0.0,0.5031
59,Pasi Kolaga,Muna,2045,0.0,0.5231,0.0,0.0002,0.0,9.0244,0.0,0.5128
60,Batukara,Muna,2045,0.0,-0.0542,0.0,0.001,0.0,8.4616,0.0,0.5802
61,Towea,Muna,2045,0.0,0.4789,0.0,0.0011,0.0,0.6179,0.0,0.4804
62,Pasarwajo,Buton,2045,0.0,1.0085,0.0,0.0016,0.0,17.6524,0.0,0.4655
63,Kapontori,Buton,2045,0.0,0.6794,0.0,-0.0011,0.0,17.1158,0.0,0.5146
64,Lasalimu,Buton,2045,0.5658,0.6483,-0.0023,-0.001,11.678,6.7796,0.5424,0.5151
65,Lasalimu Selatan,Buton,2045,0.0,0.8785,0.0,-0.0032,0.0,6.8749,0.0,0.4596
66,Siotapina,Buton,2045,0.0,0.7865,0.0,-0.0082,0.0,5.6288,0.0,0.4681
67,Wolowa,Buton,2045,0.0,0.9767,0.0,-0.0007,0.0,12.7441,0.0,0.4416
68,Wabula,Buton,2045,0.0,1.5854,0.0,0.0038,0.0,14.1977,0.0,0.3896
69,Tinanggea,Konawe Selatan,2045,0.1,0.2369,-0.0074,-0.0118,-15.3563,-22.8829,0.6117,0.5489
70,Angata,Konawe Selatan,2045,-0.4055,-0.3809,0.0008,0.001,-0.0067,-0.1644,0.6295,0.6499
71,Andoolo,Konawe Selatan,2045,0.0,0.1919,0.0,-0.0054,0.0,-15.2703,0.0,0.5518
72,Palangga,Konawe Selatan,2045,0.8258,0.4997,0.0249,-0.0046,-3.8661,-22.2376,0.3402,0.5014
73,Landono,Konawe Selatan,2045,-0.4726,-0.5242,-0.0014,-0.0017,-12.9708,-13.9081,0.6431,0.6418
74,Lainea,Konawe Selatan,2045,1.0131,0.805,0.0056,0.0096,-30.403,-23.7777,0.3673,0.3957
75,Konda,Konawe Selatan,2045,-0.323,-0.1477,-0.0033,-0.0012,-16.4979,-10.0914,0.6406,0.5864
76,Ranomeeto,Konawe Selatan,2045,0.0,-0.2862,0.0,-0.0016,0.0,-11.8032,0.0,0.5958
77,Kolono,Konawe Selatan,2045,0.5158,0.4394,-0.0002,0.0112,-17.9216,-18.3361,0.4713,0.4031
78,Moramo,Konawe Selatan,2045,0.0196,-0.2421,0.0019,0.0003,-6.5282,-14.7196,0.6272,0.4916
79,Laonti,Konawe Selatan,2045,0.0,0.622,0.0,-0.0027,0.0,-12.7079,0.0,0.4474
80,Lalembuu,Konawe Selatan,2045,0.0375,-0.17,0.0029,-0.0092,-7.0227,-8.9366,0.5826,0.6436
81,Benua,Konawe Selatan,2045,0.0,-0.2691,0.0,-0.0022,0.0,-4.915,0.0,0.6469
82,Palangga Selatan,Konawe Selatan,2045,0.3262,0.8791,0.0087,-0.0055,-57.8668,-35.3626,0.4928,0.4437
83,Mowila,Konawe Selatan,2045,-0.6182,-0.4569,-0.0012,-0.0012,-12.4252,-11.756,0.6709,0.6563
84,Moramo Utara,Konawe Selatan,2045,-0.1037,0.0347,-0.0004,0.0,-8.061,-7.5093,0.5576,0.5491
85,Buke,Konawe Selatan,2045,0.0,-0.1235,0.0,-0.0049,0.0,-10.9613,0.0,0.611
86,Wolasi,Konawe Selatan,2045,0.0,0.2354,0.0,-0.0003,0.0,-9.9255,0.0,0.5247
87,Laeya,Konawe Selatan,2045,0.8648,0.7424,0.0063,-0.0027,-16.5354,-25.8821,0.4228,0.459
88,Baito,Konawe Selatan,2045,0.1248,0.096,-0.0021,-0.0065,-10.9633,-14.5913,0.5661,0.5775
89,Basala,Konawe Selatan,2045,-0.1352,-0.2876,-0.0018,-0.0036,-4.368,-3.8873,0.6316,0.6623
90,Ranomeeto Barat,Konawe Selatan,2045,0.0,-0.5872,0.0,-0.004,0.0,-23.6319,0.0,0.5951
91,Kolono Timur,Konawe Selatan,2045,0.0,0.6994,0.0,-0.003,0.0,-13.0554,0.0,0.4307
92,Sabulakoa,Konawe Selatan,2045,-0.7144,-0.6964,-0.0029,-0.0017,-17.8743,-17.3206,0.5493,0.641
93,Andoolo Barat,Konawe Selatan,2045,0.0,-0.0604,0.0,-0.0051,0.0,-9.5965,0.0,0.6043
94,Poleang,Bombana,2045,0.0,0.7871,0.0,0.0037,0.0,21.5589,0.0,0.5027
95,Poleang Timur,Bombana,2045,0.9785,0.5582,0.0061,0.0002,21.3783,16.6226,0.5031,0.3968
96,Rarowatu,Bombana,2045,0.7265,0.6453,-0.0021,-0.0086,10.1898,4.2166,0.4857,0.5187
97,Rumbia,Bombana,2045,0.715,0.5511,-0.0128,-0.0037,1.0491,0.4314,0.4619,0.5767
98,Kabaena,Bombana,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
